Volume,Page,KF Scientific Name,KF Scientific Name,AH Scientific Name,AH Common Name,"Dimensions (hxw, cm)",Place Name-1,Year-1,Place Name-2,Year-2,Place Name-3,Year-3,Place Name-4,Year-4,Place Name-5,Year-5,Place Name-6 ,Year-6,Place Name-7,Year-7,Place Name-8,Year-8,,
7,1,Inula helenium L ,,Inula helenium L ,horse yellowhead,33.9 x 23.4,Brunswick,1871,Rangeley,1882,Topsham,1886,South Poland,1893,Chesterville,1896,Dover,1897,,,,,,
7,2,Xanthium echinatum Murr ,,Xanthium strumarium L ,rough cocklebur,37.9 x 26.3,Brunswick,nd,Topsham,nd,,,,,,,,,,,,,,
7,3,Xanthium echinatum Murr ,Xanthium canadense Mill ,Xanthium strumarium L ,rough cocklebur,37.4 x 27.8,Wells Beach,1879,,,,,,,,,,,,,,,,
7,4,Xanthium,,Xanthium strumarium L ,rough cocklebur,37.5 x 27.2,Gardiner,1898,,,,,,,,,,,,,,,,
7,5,Heliopsis scabra Dunal ,,Helopsis helianthoides (L) Sweet ,sunflower-everlasting,37.5 x 27.6,Woodstock,1887,,,,,,,,,,,,,,,,
7,6,Echinacea angustifolia DC ,Brauneria pallida Nutt ,Echinacea pallida (Nutt) Nutt ,pale purple coneflower,38.4 x 26.8,Wells Beach,1898,,,,,,,,,,,,,,,,
7,7,Rudbeckia hirta L ,,Rudbeckia hirta L ,black-eyeDConeflower,34.0 x 24.7,Gilead,1897,Brunswick,nd,East Livermore,1894,Wells,1898,,,,,,,,,,
7,8,Helianthus divaricatus L ,,Helianthus divaricatus L ,woodland sunflower,37.5 x 26.8,West Baldwin,1900,,,,,,,,,,,,,,,,
7,9,Helianthus decapetalus L ,,Helianthus decapetalus L ,thin-leaved sunflower,37.8 x 28.1,Farmington,1882,Farmington,1894,Livermore Falls,1875,Gilead,1897,Strong,1882,,,,,,,,
7,10,Helianthus tuberosus L ,Helianthus giganteus L var subtuberousus Britt,Helianthus giganteus L ,tall sunflower,38.1 x 27.6,East Livermore,1878,Brunswick,nd,South Poland,1895,,,,,,,,,,,,
7,11,Bidens vulgata Greene ,Bidens frondosa L ,Bidens vulgata Greene / Bidens frondosa L ,tall beggar-ticks/ Devil's beggar-ticks,37.5 x 27.9,Livermore Falls,1878,Brunswick,nd,Rangeley,1882,South Poland,1895,,,,,,,,,,
7,12,Bidens connata Muhl ,,Bidens connata Muhl ex Willd,purple-stemmed beggar-ticks,37.4 x 27.4,Brunswick,nd,Rangeley,1882,South Poland,1893,,,,,,,,,,,,
7,13,Bidens cernua L ,,Bidens cernua L ,nodding beggar-ticks,27.0 x 20.7,Brunswick,1870,South Poland,1893,Wells,1898,,,,,,,,,,,,
7,14,Bidens beckii Torrey ,,Bidens beckii Torr ex Spreng,Beck's water-marigold,39.3 x 27.2,South Poland,1895,,,,,,,,,,,,,,,,
7,15,Anthemis cotula (DC) L ,Maruta cotula DC,Anthemis cotula L ,stinking chamomile,29.6 x 23.0,Brunswick,1874,South Poland,1893,Wells,1898,,,,,,,,,,,,
7,16,Anthemis cotula (DC) L ,Anthemis arvensis L ,Anthemis cotula L / Anthemis arvensis L ,stinking chamomile/ corn chamomile,37.6 x 26.8,Cutler,1902,,,,,,,,,,,,,,,,
7,17,Achillea millefolium L ,,Achillea millefolium L ,common yarrow,37.9 x 26.8,Aroostook,1880,Aroostook,1881,Brunswick,1870,Brunswick,1880,Wells,1898,Rangeley,1882,South Poland,1893,,,,
7,18,Achillea ptarmica L ,,Achillea ptarmica L ,pearl yarrow,37.5 x 27.0,Cutler,1902,,,,,,,,,,,,,,,,
7,19,Chrysanthemum leucantheum L ,,Leucantheum vulgare Lam ,ox-eye daisy,37.2 x 26.4,Brunswick,1870,Brunswick,1908,Gilead,1897,,,,,,,,,,,,
7,20,Matricaria discoidea DC ,,Matricaria discoidea DC ,rayless chamomille,37.5 x 27.6,Orono,1891,Roque Bluffs,1902,Brunswick,1907,Cutler,1902,,,,,,,,,,
7,21,Tanasitum huronense Nutt ,,Tanacetum bipinnatum (L) Schultz-Bip ,eastern tansy,37.8 x 26.4,Rangeley,1882,Fort Kent,1880,,,,,,,,,,,,,,
7,22,Artemisia caudata Michx ,,Artemisia campestris L ,field wormwood,31.4 x 19.2,Brunswick,1887,Wells Beach,1898,,,,,,,,,,,,,,
7,23,Artemisia vulgaris L ,,Artemisia vulgaris L ,common wormwood,36.8 x 27.1,Brunswick,nd,East Livermore,1898,Wells,1882,,,,,,,,,,,,
7,24,Artemisia biennis Willd ,,Artemisia biennis Willd ,biennial wormwood,37.2 x 27.5,Old Orchard Beach,1896,Old Orchard Beach,1898,,,,,,,,,,,,,,
7,25,Artemisia stelleriana Bess ,,Artemisia stelleriana Bess ,beach wormwood,37.9 x 28.2,Old Orchard Beach,1896,Old Orchard Beach,1898,Fort Popham,1897,Fort Popham,1907,,,,,,,,,,
7,26,Gnaphalium decurrens Ives ,,Pseudognaphalium macounii (Greene) Kartesz ,Macoun's rabbit-tobacco,37.5 x 28.0,Auburn,1892,South Poland,1893,Gilead,1897,,,,,,,,,,,,
7,28,Gnaphalium uliginosa L ,,Gnaphalium uliginosum L ,brown cudfeed,36.5 x 27.8,Brunswick,1870,South Poland,1893,Coplin Plantation,1894,Shapleigh,1901,Wells,1898,West Baldwin,1900,,,,,,
7,29,Antennaria plantiginifolia R ,,Antennaria plantaginifolia (L) Richardson ,plaintain-leaved pussytoes,37.0 x 27.7,Gilead,1894,Wells,1898,,,,,,,,,,,,,,
7,30,Anaphalis margaritacea B & H ,,Anaphalis margaritacea (L) Benth & Hook f ,pearly everlasting,35.3 x 26.7,Brunswick,1870,South Poland,1893,Readfield,1891,Wells,1897,,,,,,,,,,
7,32,Erechtites hieracifolia Raf ,,Erechtites hieraciifolius (L) Raf ,American burnweed,37.6 x 27.3,Brunswick,1878,Caribou,1881,South Poland,1893,York,nd,Wells,1887,West Baldwin,1897,Rangeley,N. Maine,1881,,,
7,33,Senecio vulgaris L ,,Senecio vulgaris L ,common ragwort,38.1 x 27.0,Harpswell Neck,1870,Cutler,1902,,,,,,,,,,,,,,
7,34,Senecio aureus L ,,Packera aurea (L) A & D Love ,golden groundsel,26.9 x 19.7,Fayette,nd,East Livermore,1871,Rangeley,1882,South Poland,1893,,,,,,,,,,
7,35,Senecio aureus L ,,Packera aurea (L) A & D Love ,golden groundsel,33.4 x 24.3,East Livermore,nd,Waterville,1871,Orono,1891,Rangeley,1882,South Poland,1893,,,,,,,,
7,36,Senecio robbinsii Oakes ,,Packera schweinitziana (Nutt) W A Weber & A Love ,New England groundsel,38.0 x 27.7,Machias,1902,Orono,1891,,,,,,,,,,,,,,
7,37,Senecio robbinsii Oakes ,,Packera schweinitziana (Nutt) W A Weber & A Love ,New England groundsel,38.5 x 27.8,Machias,1902,,,,,,,,,,,,,,,,
7,39,Centauria nigra L ,,Centaurea nigra L ,black knapweed,37.0 x 27.7,Long Island,nd,Machias,1902,,,,,,,,,,,,,,
7,40,Cnicus lanceolatus Hoffm ,,Cirsium vulgare (Savi) Ten ,common thistle,25.0 x 20.5,Brunswick,1875,Poland,1893,East Livermore,nd,Rangeley,1894,Fayette,1875,Wells,1898,,,,,,
7,41,Cirsium discolor Gray ,,Cirsium discolor (Muhl ex Willd) Spreng ,field thistle,38.0 x 27.5,Dixfield,1890,Fayette,1894,,,,,,,,,,,,,,
7,42,Cnicus muticus Pursh ,,Cirsium muticum Michx ,swamp thistle,26.5 x 20.0,Brunswick,1870,Fayette,1871,Rangeley,1894,Wells,1898,South Poland,1897,,,,,,,,
7,43,Cnicus pumilus Torrey ,,Cirsium pumilum (Nutt) Spreng ,marsh thistle,34.0 x 24.5,Brunswick,1870,Fayette,1871,Rangeley,,,,,,,,,,,,,
7,45,Arctium lappa L ,,Arctium lappa L ,great burdock,26.7 x 20.1,Brunswick,1870,,,,,,,,,,,,,,,,
7,46,Arctium lappa L ,,Arctium lappa L ,great burdock,37.5 x 27.8,Houlton,1881,,,,,,,,,,,,,,,,
7,47,Arctium lappa L ,,Arctium lappa L ,great burdock,33.0 x 27.4,Houlton,1882,Brunswick,1896,,,,,,,,,,,,,,
7,48,Leontodon autumnalis L ,,Scorzoneroides autumnalis (L) Moench ,fall-dandelion,38.0 x 27.7,Cutler,1902,Brunswick,1908,,,,,,,,,,,,,,
7,49,Cichorium intybus L ,,Cichorium intubys L ,chicory,38.0 x 28.0,Houlton,1881,Brunswick,nd,South Poland,1893,York,1898,,,,,,,,,,
7,50,Krigia virginica Willd ,,Krigia virginica (L) Willd ,Virginia dwarf-dandelion,32.2 x 22.2,Wells,1879,Wells,1897,Wells,1898,,,,,,,,,,,,
7,51,Leontodon autumnalis L ,,Scorzoneroides autumnalis (L) Moench ,fall-dandelion,37.5 x 27.6,Brunswick,nd,,,,,,,,,,,,,,,,
7,52,Hieracium scabrum Michx ,,Hieracium scabrum Michx ,rough hawkweed,37.5 x 27.1,Brunswick,1870,South Poland,1893,Wells,1898,West Baldwin,1900,nd,1900,,,,,,,,
7,53,Hieracium venosum L ,,Hieracium venosum L ,rattlesnake hawkweed,37.7 x 28.0,Fayette Ridge,1877,Fayette Ridge,1878,,,,,,,,,,,,,,
7,54,Hieracium paniculatum L ,,Hieracium paniculatum L ,panicled hawkweed,39.0 x 27.8,Brunswick,1870,South Poland,1893,Gilead,1897,York,1898,Winnegance,1907,,,,,,,,
7,55,Hieracium aurantiacum L ,,Hieracium aurantiacum L ,orange hawkweed,38.0 x 27.6,Strong,1878,Wells,1898,Diamond Island,1893,,,,,,,,,,,,
7,56,Hieracium scabrum Michx ,,Hieracium scabrum Michx ,rough hawkweed,36.8 x 27.4,Wells Beach,1879,Gilead,1897,,,,,,,,,,,,,,
7,57,Hieracium scabrum Michx , ,Hieracium scabrum Michx ,rough hawkweed,37.7 x 27.5,Wells,1898,Fayette Ridge,nd,Baldwin,1900,,,,,,,,,,,,
7,58,Penanthes trifoliolata Fern ,,Nabalus trifoliolatus Cass ,three-leaved rattlesnake-root,38.0 x 27.8,Livermore Falls,1878,Gilead,1897,,,,,,,,,,,,,,
7,59,Penanthes trifoliolata F ,,Nabalus trifoliolatus Cass ,three-leaved rattlesnake-root,37.5 x 27.7,Brunswick,nd,Wells,1887,Rangeley,nd,South Poland,1893,Northport,1891,,,,,,,,
7,60,Penanthes altissima L ,,Nabalus altissimus (L) Hook ,tall rattlesnake-root,37.4 x 27.7,Brunswick,nd,East Livermore,1878,Orono,1891,Northport,1891,Chesterville,1896,Fort Kent,1880,,,,,,
7,61,Nabalus nanus DC ,Penanthes nana (Bigel.) Torrey ,Nabalus trifoliolatus Cass ,three-leaved rattlesnake-root,37.5 x 27.2,Cutler,1902,Cutler,1902,,,,,,,,,,,,,,
7,62,Penanthes boottii Gray ,,Nabalus boottii DC ,Boott's rattlesnake-root,35.0 x 25.2,Mt. Katahdin,1897,,,,,,,,,,,,,,,,
7,63,Penanthes racemosa Michx ,,Nabalus racemosus (Michx) Hook ,glaucous rattlesnake-root,37.4 x 26.7,Caribou,1880,Saint Francis,1881,,,,,,,,,,,,,,
7,64,Penanthes racemosa Michx ,,Nabalus racemosus (Michx) Hook ,glaucous rattlesnake-root,37.0 x 26.9,Caribou,1881,,,,,,,,,,,,,,,,
7,65,Taraxicum officinale Weber ,,Taraxacum officinale G H Weber ex Wiggers,common dandelion,37.9 x 27.5,Brunswick,1901,,,,,,,,,,,,,,,,
7,67,Lactuca canadensis L ,,Lactuca canadensis L ,tall lettuce,27.2 x 20.0 ,Fayette,1871,Brunswick,1870,South Poland,1893,South Poland,1895,Chesterville Plains,1896,Wells,1898,,,,,,
7,68,Lactuca integrifolia Bigelow ,,Lactuca biennis (Moench) Fern ,tall blue lettuce,37.5 x 26.8,South Poland,1893,Chesterville Plains,1896,Fayette,1871,Brunswick,1904,Orono,1880,Orono,1891,Wells,1898,,,,
7,69,Lactuca hirsuta Muhl ,,Lactuca hirsuta Muhl ex Nutt ,tall hairy lettuce,38.0 x 27.6,Orono,1891,,,,,,,,,,,,,,,,
7,70,Lactuca spicata Hitchcock ,Lactuca leucophaea Gray ,Lactuca biennis (Moench) Fern ,tall blue lettuce,37.5 x 27.7,Brunswick,1872,Rangeley,1882,Wells,1898,Orono,1891,South Poland,1895,,,,,,,,
7,71,Sonchus oleraceus L ,,Sonchus oleraceus L ,common sow-thistle,37.5 x 27.2,Brunswick,1870,Wells,1898,South Poland,1893,,,,,,,,,,,,
7,72,Sonchus oleraceus L (Abortive plant of),,Sonchus oleraceus L ,common sow-thistle,27.9 x 26.4,,,,,,,,,,,,,,,,,,
7,73,Sonchus asper Hill ,,Sonchus asper (L) Hill ,spiny-leaved sow-thistle,37.5 x 27.2,Brunswick,1870,Wells,1876,Wells,1898,,,,,,,,,,,,
7,74,Sonchus arvensis L ,,Sonchus arvensis L ,field sow-thistle,37.5 x 27.0,Houlton,1881,,,,,,,,,,,,,,,,
7,75,Galinsoga parviflora Cav ,,Galinsoga parviflora Cav ,lesser quickweed,37.8 x 27.3,Brunswick,1905,,,,,,,,,,,,,,,,
7,76,Anthemis arvensis L ,,Anthemis arvensis L ,corn chamomile,29.4 x 24.2,Orono,1890,,,,,,,,,,,,,,,,
7,77,Senecio vulgaris L ,,Senecio vulgaris L ,common ragwort,25.9 x 17.7,Harpswell Neck,1871,,,,,,,,,,,,,,,,
7,78,Cirsium lanceolatum (L) Hill ,Cnicus lanceolatus Hoffm ,Cirsium vulgare (Savi) Ten ,common thistle,37.7 x 27.6,South Poland,1893,Rangeley,1892,Wells,1898,,,,,,,,,,,,
7,79,Carduus acanthoides L,,Carduus acanthoides L ,spiny plumeless-thistle,37.6 x 27.3,Fayette,1894,,,,,,,,,,,,,,,,
7,80,Tragopogon pratensis L ,,Tragopogon pratensis L ,meadow goat's beard,37.1 x 26.0,Portland,nd,Castine,nd,Machias,1903,,,,,,,,,,,,
7,81,Leontodon autumnalis L ,,Scorzoneroides autumnalis (L) Moench ,fall-dandelion,35.7 x 23.5,Brunswick,nd,,,,,,,,,,,,,,,,
7,82,Leontodon hastilis L ,,Leontodon hispidus L ,bristly hawkbit,37.8 x 27.4,South Poland,1897,Wells,1898,,,,,,,,,,,,,,
7,83,Hieracium floribundum W & G ,,Hieracium caespitosum Dumort ,yellow hawkweed,38.0 x 27.0,Cutler,1902,,,,,,,,,,,,,,,,
7,84,Hieracium pilosella L ,,Hieracium pilosella L ,mouse-ear hawkweed,37.5 x 27.3,Dover,1897,,,,,,,,,,,,,,,,
7,85,Hieracium vulgatum Fries ,,Hieracium lachenalii K C Gmel ,common hawkweed,36.5 x 26.9,Sangerville ,1895,,,,,,,,,,,,,,,,
7,86,Hieracium florentinum Ait ,Hieracium prealtum Vill ,Hieracium praealtum Vill ex Gochnat,tall hawkweed,37.7 x 27.6,West Gardiner,1896,,,,,,,,,,,,,,,,
7,87,Tragopogon pratensis L ,,Tragopogon pratensis L ,meadow goat's beard,38.0 x 27.4,Portland,1898,Castine,1903,,,,,,,,,,,,,,
7,88,Lactuca leucophaea Gray ,,Lactuca biennis (Moench) Fernald,tall blue lettuce,27.1 x 18.9,Brunswick,1870,,,,,,,,,,,,,,,,
7,90,Helianthus,,Helianthus divaricatus L ,woodland sunflower,33.0 x 23.2,Harpswell Neck,1870,,,,,,,,,,,,,,,,
7,91,Rudbeckia hirta L ,,Rudbeckia hirta L ,black-eyeDConeflower,38.2 x 28.0,,,,,,,,,,,,,,,,,,
7,92,Rudbeckia hirta L ,,Rudbeckia hirta L ,black-eyeDConeflower,33.9 x 24.3,Brunswick,1874,,,,,,,,,,,,,,,,
7,93,Senecio sylvaticus L ,,Senecio sylvaticus L ,woodland ragwort,37.5 x 27.3,Cutler,1902,North Lubec,1902,,,,,,,,,,,,,,
7,94,Helianthus,,Helianthus divaricatus L ,woodland sunflower,37.5 x 27.4,South Poland,1893,,,,,,,,,,,,,,,,
7,98,Hieracium scabrum,,Hieracium scabrum Michx ,rough hawkweed,30.0 x 25.4,,,,,,,,,,,,,,,,,,
7,99,Bidens connata Muhl ,,Bidens connata Muhl ex Willd,purple-stemmed beggar-ticks,37.0 x 27.3,Wells Beach,1898,,,,,,,,,,,,,,,,
7,100,Helianthus petiolaris Nutt ,,Helianthus petiolaris Nutt ,prairie sunflower,37.2 x 28.0,Brunswick,1902,,,,,,,,,,,,,,,,
7,101,Cirsium discolor Spreng ,,Cirsium discolor (Muhl ex Willd) Spreng ,field thistle,37.4 x 27.0,Dixfield,1890,,,,,,,,,,,,,,,,
7,102,Hieracium gronovii L ,,Hieracium gronovii L ,beaked hawkweed,36.5 x 27.0,Strong,1882,,,,,,,,,,,,,,,,
7,103,Antennaria parlinii Fernald ,,Antennaria parlinii Fern ,Parlin's pussytoes,37.3 x 26.8,North Berwick,1898,,,,,,,,,,,,,,,,
7,104,Antennaria parlinii Fernald ,,Antennaria parlinii Fern ,Parlin's pussytoes,37.8 x 27.4,North Berwick,1895,,,,,,,,,,,,,,,,
7,105,Antennaria canadensis Greene ,,Antennaria howellii Greene ,small pussytoes,37.5 x 27.4,North Berwick,1898,,,,,,,,,,,,,,,,
7,106,Antennaria fallax Greene ,,Antennaria parlinii Fern ,Parlin's pussytoes,37.7 x 27.6,nd,1898,,,,,,,,,,,,,,,,
7,107,Antennaria neoidioica Greene ,,Antennaria howellii Greene ,small pussytoes,37.3 x 27.2,North Berwick,1898,,,,,,,,,,,,,,,,
7,108,Gnaphalium sylvaticum L ,,Omalotheca sylvatica Schultz-Bip & F W Schultz ,woodland arctic cudweed,38.3 x 27.8 ,Aroostook County,1899,,,,,,,,,,,,,,,,
7,109,Gnaphalium purpureum L ,,Gamochaeta purpurea (L) Cabrera ,purple cudweed,36.9 x 26.8,North Berwick,1898,,,,,,,,,,,,,,,,
7,1a,Ambrosia trifida L var integrifolio,,Ambrosia trifida L var trifida,giant ragweed,38.7 x 28.0,Brunswick,1870,Wells,1898,Brunswick,1907,,,,,,,,,,,,
7,31a,Antennaria neglecta Greene ,,Antennaria neglecta Greene ,field pussytoes,21.7 x 14.5,Brunswick,nd,,,,,,,,,,,,,,,,
7,31b,Antennaria neglecta Greene ,,Antennaria neglecta Greene ,field pussytoes,18.8 x 14.5,Brunswick,nd,,,,,,,,,,,,,,,,
7,44ab,Cnicus arvensis Hoffm ,,Cirsium arvense (L) Scop ,creeping thistle,25.9 x 14.7/26.0 x 19.0,Brunswick,1870,,,,,,,,,,,,,,,,
7,66a,Taxaracum officinale Weber (Pappus of),,Taraxacum officinale G H Weber ex Wiggers,common dandelion,17.4 x 12.4,,,,,,,,,,,,,,,,,,
7,66b,Taxaracum officinale Weber (Pappus of),,Taraxacum officinale G H Weber ex Wiggers,common dandelion,26.0 x 19.0,,,,,,,,,,,,,,,,,,
7,89a,Sonchus oleraceus L ,,Sonchus oleraceus L ,common sow-thistle,28.5 x 17.3,South Poland,1895,,,,,,,,,,,,,,,,
7,89b,Sonchus oleraceus L ,,Sonchus oleraceus L ,common sow-thistle,38.0 x 26.7,South Poland,1895,,,,,,,,,,,,,,,,
7,97a,Helianthus annuus L ,,Helianthus annuus L ,common sunflower,34.7 x 24.4,Auburn,1893,,,,,,,,,,,,,,,,
7,97b,Helianthus annuus L ,,Helianthus annuus L ,common sunflower,37.5 x 27.3,Auburn,1893,,,,,,,,,,,,,,,,
8,1,Lobelia cardinalis L ,,Lobelia cardinalis L ,red lobelia,28.5 x 18,Topsham,1870,East Wilton,1896,Wells,1898,Brunswick,Jul 1870,Rangeley,1881,South Poland,1893,,,,,,
8,2,Lobelia syphilitica L ,,Lobelia siphilitica L ,great lobelia,38 x 28,Topsham,nd,Fort Fairfield,1880,,,,,,,,,,,,,,
8,3,Lobelia spicata Lam ,,Lobelia spicata Lam ,pale-spiked lobelia,36 x 26,Wells,1879,Rangeley,1882,Northport,1891,South Poland,1893,,,,,,,,,,
8,4,Lobelia kalmii L ,,Lobelia kalmii L ,brook lobelia,36.2 x 22.7,Fort Fairfield,1880,,,,,,,,,,,,,,,,
8,5,Lobelia inflata L ,,Lobelia inflata L ,bladder-pod lobelia,29 x 23.7,Wells,1880,Saint Francis,1880,,,,,,,,,,,,,,
8,6,Lobelia inflata L ,,Lobelia inflata L ,bladder-pod lobelia,37 x 28,Brunswick,1892,Wells,1880,South Poland,1893,Rangeley,1882,,,,,,,,,,
8,7,Lobelia dortmanna L ,,Lobelia dortmanna L ,water lobelia,37 x 27,Fayette Ridge,1869,Fayette Ridge,1871,Fayette Ridge,1878,South Poland,1893,Rangeley,1894,Coplin Plantation,1894,Androscoggin,1878,Androscoggin,1894,,
8,8,Lobelia dortmanna L ,,Lobelia dortmanna L ,water lobelia,38 x27,Fayette Ridge,1871,Wilton,1871,Rangeley,1882,Coplin Plantation,1894,South Poland,1895,,,,,,,,
8,9,Campanula rotundifolia L ,,Campanula rotundifolia L ,Scotch bellflower,27.3 x 19,Brunswick,1870,Brunswick,1876,East Livermore,nd,Fort Fairfield,1880,Rangeley,1891,Leeds,1896,,,,,,
8,10,Campanula rotundifolia L ,,Campanula rotundifolia L ,Scotch bellflower,38 x 28,Fort Fairfield,1880,,,,,,,,,,,,,,,,
8,11,Campanula aparinoides Pursh ,,Campanula aparinoides Pursh,march bellflower,38.5 x 27,Fort Fairfield,1880,nd,1882,Bradley,1891,Leeds,1896,,,,,,,,,,
8,12,Gaylussacia dumosa T and G ,,Gaylussacia bigeloviana (Fern) Sorrie & Weakley,dwarf huckleberry,38 x 27.3,Rangeley,1882,Bar Harbor,1891,Fort Kent,1880,Fort Kent,1881,Bangor,1880,,,,,,,,
8,13,Gaylussacia dumosa T and G ,,Gaylussacia baccata (Wagenh) K Koch,black huckleberry,30.5 x 23.5,Fayette Ridge,1877,Brunswick,1877,Brunswick,1870,West Bath,1877,West Bath,1885,Wells,1898,South Poland,1893,Hiram,1900,South Poland,1897
8,14,Gaylussacia dumosa T and G ,,Gaylussacia baccata (Wagenh) K Koch,black huckleberry,38 x 27.2,Brunswick,1892,South Poland,1893,,,,,,,,,,,,,,
8,15,Gaylussacia dumosa T and G ,,Gaylussacia baccata (Wagenh) K Koch,black huckleberry,37.5 x 27.7,nd,1898,,,,,,,,,,,,,,,,
8,16,Vaccinium oxycoccus L ,,Vaccinium oxycoccos L ,Small cranberry,30 x 23.5,Bangor,1880,South Poland,1893,Gilead,1897,Wells,1898,Readfield,1892,,,,,,,,
8,17,Vaccinium macrocarpon Ait ,,Vaccinium macrocarpon Ait ,Large cranberry,38.3 x 27,South Poland,1892,,,,,,,,,,,,,,,,
8,18,Vaccinium macrocarpon Ait ,,Vaccinium macrocarpon Ait ,Large cranberry,36.5 x 27,Brunswick,1870,Wells,1878,South Poland,1893,Gilead,1897,,,,,,,,,,
8,19,Vaccinium vitis-idaea L ,,Vaccinium vitis-idaea L ,Mountain cranberry,37.5 x 27,Mount Desert,1881,,,,,,,,,,,,,,,,
8,20,Vaccinium vitis-idaea L ,,Vaccinium vitis-idaea L ,Mountain cranberry,37.5 x 24.5,Mount Abraham,1878,Brunswick,1883,South Poland,1893,Gilead,1897,Mount Kineo,1891,,,,,,,,
8,21,Vaccinium uliginosum L ,,Vaccinium uliginosum L ,Alpine blueberry,37 x 27,Fort Kent,1881,,,,,,,,,,,,,,,,
8,23,Vaccinium caespitosum Michx ,,Vaccinium cespitosum Michx ,dwarf blueberry,27.5 x 18.5,Phillips,1894,,,,,,,,,,,,,,,,
8,24,Vaccinium caespitosum Michx ,,Vaccinium cespitosum Michx ,dwarf blueberry,37.5 x 26.7,Phillips,1894,Orono,1891,Strong,1881,Fort Kent,1881,Saint Francis,1881,Saint John,1881,,,,,,
8,25,Vaccinium caespitosum Michx ,,Vaccinium cespitosum Michx ,dwarf blueberry,38.5 x 25.5 ,Phillips,1882,Strong,1882,Fort Kent,1881,Saint Francis,1881,,,,,,,,,,
8,26,Vaccinium caespitosum Michx ,,Vaccinium cespitosum Michx ,dwarf blueberry,37.5 x 27.5,Mt. Agamenticus,1879,Orono,1891,Gilead,1897,Phillips,1882,,,,,,,,,,
8,29,Vaccinium caespitosum Michx ,,Vaccinium cespitosum Michx ,dwarf blueberry,34.7 x 24.5,Phillips,1882,,,,,,,,,,,,,,,,
8,31,Vaccinium canadense Kalm ,,Vaccinium myrtilloides Michx.,velvet-leaved bluberry,37.5 x 27.5,South Poland,1893,,,,,,,,,,,,,,,,
8,32,Vaccinium canadense Kalm ,,Vaccinium myrtilloides Michx.,velvet-leaved bluberry,33 x 27,Fort Kent,nd,Ashland,1881,Strong,1882,Chesterville,1896,West Baldwin,1900,,,,,,,,
8,33,Vaccinium vacillans Solander,,Vaccinium pallidum Ait ,hillside blueberry,38 x 27.7,Gilead,1897,South Poland,1893,Wells,1898,,,,,,,,,,,,
8,34,Vaccinium corymbosum L ,,Vaccinium corymbosom L ,highbush blueberry,30 x 23.5,Brunswick,1877,South Poland,1893,Wells,1898,,,,,,,,,,,,
8,35,Vaccinium corymbosum L ,,Vaccinium corymbosom L ,highbush blueberry,37 x 28,South Poland,1899,,,,,,,,,,,,,,,,
8,36,Vaccinium corymbosum L ,,Vaccinium corymbosom L ,highbush blueberry,39 x 28,Brunswick,1892,South Poland,1893,,,,,,,,,,,,,,
8,39,Vaccinium uliginosum L ,,Vaccinium uliginosum L ,Alpine blueberry,35.4 x 25,Mount Katahdin,1897,,,,,,,,,,,,,,,,
8,40,Chiogenes serpyllifolia Salisb ,,Euphorbia serpyllifolia Pers ,matted sandmat,23.2 x 17,Brunswick,1871,East Livermore,nd,Fayette Ridge,nd,Wells,1878,South Poland,1893,Gilead,1897,,,,,,
8,41,Gaultheria procumbens L ,,Gaultheria procumbens L ,eastern spicy-wintergreen,26.5 x 17.7 ,Brunswick,1870,Fayette Ridge,1876,South Poland,1893,Wells,1898,Gilead,1900,,,,,,,,
8,42,Arctostaphylos uva-ursi Spreng ,,Arctostaphylos uva-ursi (L) Spreng ,red bearberry,24.5 x 20,Brunswick,1871,South Poland,1895,Gilead,1897,,,,,,,,,,,,
8,43,Epigaea repens L ,,Epigaea repens L ,trailing-arbutus,37.5 x 27.5 ,Fort Kent,1894,East Livermore,1906,,,,,,,,,,,,,,
8,44,Epigaea repens L ,,Epigaea repens L ,trailing-arbutus,24.7 x 17.3 ,Brunswick,1870,Topsham,1870,Wells,1878,South Poland,1893,Gilead,1897,Hiram,1900,,,,,,
8,45,Cassandra calyculata Don ,,Chamaedaphne calyculataÂ (L) Moench,leatherleaf,27 x 19,Brunswick,1870,Wayne Pond,1879,South Poland,1893,,,,,,,,,,,,
8,46,Andromeda polyfolia L ,,Andromeda polifolia L ,bog-rosemary,24.1 x 18.3 ,Brunswick,nd,South Poland,1893,Wells,1898,,,,,,,,,,,,
8,47,Andromeda ligustrina Muhl ,,Lyonia ligustrina (L) DC ,maleberry,37.4 x 26.5 ,South Poland,1893,Wells,1898,,,,,,,,,,,,,,
8,48,Andromeda ligustrina Muhl ,,Lyonia ligustrina (L) DC ,maleberry,24.8 x 22.8 ,Brunswick,1875,Wells,1898,Wells,1879,West Baldwin,1897,Shapleigh,1901,,,,,,,,
8,49,Andromeda ligustrina Muhl ,,Lyonia ligustrina (L) DC ,maleberry,37.2 x 25 ,Wells,1898,,,,,,,,,,,,,,,,
8,50,Clethra alnifolia L ,,Clethra alnifolia L ,coastal sweet-pepperbush,37.3 x 27.5 ,Wells,1898,York,1880,Wells,1879,nd,1897,,,,,,,,,,
8,51,Kalmia latifolia L ,,Kalmia latifolia L ,mountain American-laurel,37.5 x 27.5 ,Wells,1898,Baldwin,1900,Harpswell,1870,,,,,,,,,,,,
8,52,Kalmia angustifolia,,Kalmia angustifolia L ,sheep American-laurel,26.8 x 20.5 ,Brunswick,1870,East Livermore,1880,Orono,1880,South Poland,1880,West Baldwin,1900,,,,,,,,
